date_of_birth,nationality,gender,ethnic_group,occupation,academic_degree,id,label,quotation
1944,['United States of America'],['male'],,['university president'],['Doctor'],Q7357076,rodney smith,3
1944,['United States of America'],['male'],,['businessperson'],[nan],Q912278,brian white,3
1944,['Singapore'],['male'],,['businessperson'],[nan],Q5314292,duncan campbell,4
1944,['United States of America'],['male'],,['businessperson'],[nan],Q6767617,mark fisher,4
1945,['Canada'],['male'],,['businessperson'],[nan],Q56000669,chris cook,4
1945,['Malaysia'],['male'],,['businessperson'],['MBA in Management infomation system'],Q55622469,matthew tan,5
1945,['Canada'],['male'],,['businessperson'],['Master of Electronic'],Q6251018,john o'rourke,8
1945,['United Kingdom'],['male'],,['businessperson'],[nan],Q3498852,steve barrow,4
1945,['United Kingdom'],['male'],,"['actor', 'television actor', 'film actor', 'writer']",,Q1631875,howard marks,22
1945,['Australia'],['male'],,['businessperson'],['Master of Business Administration'],Q7326341,richard hayes,3
1945,['United Kingdom'],['male'],,['basketball player'],,Q42784236,robert jackson,3
1945,['United States of America'],['male'],,['businessperson'],['Master of Business Administration'],Q2074575,peter doyle,3
1945,['Canada'],['male'],,"['musician', 'singer', 'opera singer']",,Q18737190,tom price,5
1945,['United States of America'],['male'],,['judge'],,Q27947481,donald trump,4
1945,['United States of America'],['male'],,['businessperson'],['MBA in Finance'],Q736343,david drake,6
1945,"['United States of America', 'United States of America']","['male', 'male']",,"['businessperson', 'Reseacher analyst']","['MBA in Bussiness', 'MBA in Bussiness']",Q9076764,steve lee,13
1945,['United States of America'],['male'],,['historian'],,Q16346250,muhammad ibrahim,5
1946,['United Kingdom'],['male'],,['businessperson'],[nan],Q19518683,peter wood,4
1946,['United States of America'],['male'],,['Researcher'],['Master of Computer Science.'],Q1886336,ben johnson,8
1946,['United Kingdom'],['male'],,['American football player'],,Q4708103,alan woodward,9
1946,['United States of America'],['male'],,['businessperson'],['Bachelor of EE'],Q6396968,kevin mcmahon,3
1946,['United States of America'],['male'],,"['association football manager', 'association football player']",,Q3546180,jonathan katz,4
1946,['United States of America'],['male'],,['politician'],,Q3938781,roberto escobar,22
1946,['United States of America'],['male'],,['businessperson'],['Bachelor of Economics'],Q7326891,richard johnson,9
1946,['Switzerland'],['male'],,['businessperson'],['Adjoint professor in engineering'],Q42389583,carlos moreira,5
1947,['United States of America'],['male'],,['businessperson'],['Master of Business Administration'],Q55356894,robert ladd,4
1947,['New Zealand'],['male'],,"['figure skating choreographer', 'ice dancer', 'figure skating coach']",,Q16116941,bobby thompson,11
1947,['Canada'],['male'],,['businessperson'],['Master of Business Administration'],Q23417071,paul taylor,3
1947,['United Kingdom'],['male'],,['teacher'],,Q21592083,andrew bailey,28
1947,['United Kingdom'],['male'],,"['actor', 'stage actor', 'television actor', 'film actor']",,Q1981766,philip lowe,11
1947,['Australia'],['male'],,['businessperson'],['Master of Applied Finance'],Q20642389,michael mccarthy,3
1947,['United States of America'],['male'],,['businessperson'],['Batchelor of Commerce Economics & International Finance'],Q354836,bernard ford,4
1947,['Canada'],['male'],,"['film producer', 'music producer']",,Q6201315,jimmy smith,44
1947,['Singapore'],['male'],,['businessperson'],[nan],Q11653904,jun hasegawa,3
1947,['United States of America'],['male'],,['businessperson'],[nan],Q4908360,bill butler,3
1947,['United States of America'],['male'],,['Australian rules football player'],,Q6186754,jesse powell,24
1947,['United States of America'],['male'],,['Student'],[nan],Q5605231,greg allen,3
1947,['United Kingdom'],['male'],,['businessperson'],[nan],Q7369713,ross wilson,3
1947,['United Kingdom'],['male'],,['businessperson'],[nan],Q2076005,peter james,3
1947,['United States of America'],['male'],,['businessperson'],['Masters of Arts'],Q7177618,peter watts,3
1948,['Canada'],['male'],,['writer'],,Q40743680,john matthews,6
1948,['United States of America'],['male'],,['Businessman '],['Bachelor of Business'],Q57898100,philip thomas,3
1948,['United States of America'],['male'],,['actor'],,Q5262402,derek thompson,5
1948,['United Kingdom'],['male'],,['businessperson'],['DPhil of Computer Science'],Q6143324,james smith,44
1948,['United States of America'],['male'],,['chemist'],,Q7153261,paul roberts,5
1948,['United States of America'],['male'],,['researcher'],['Bachelor degree of journalism'],Q100504,peter brandt,47
1948,[nan],[nan],,[nan],[nan],Q6845834,mike adams,24
1948,['United States of America'],['male'],,['painter'],,Q2820030,aaron brown,6
1948,['Australia'],['male'],,['businessperson'],['Master of Business Administration'],Q7327814,richard miller,3
1948,['Canada'],['male'],,['Software Developer'],[nan],Q5106377,chris derose,6
1948,['United States of America'],['male'],,['researcher'],['Master of Chemistry'],Q2605293,eric ross,6
1949,[nan],['male'],,['Research analyst'],[nan],Q21104178,david ellis,3
1949,['United Kingdom'],['male'],,['businessperson'],['Master of International Economics'],Q39073169,john butler,3
1949,['Brazil'],['male'],,"['businessperson', 'politician']",,Q47451365,mark williams,18
1949,['United Kingdom'],['male'],,['Writer'],[nan],Q4793582,sally davies,3
1949,"['United States of America', 'United States of America']","['male', 'male']",,"['Professor', 'Businessman ']","['Doctor of Cyber Security', 'Doctor of Cyber Security']",Q580927,andrew miller,4
1949,['United States of America'],['male'],,['businessperson'],[nan],Q2094448,alex miller,3
1949,['United States of America'],['male'],,['businessperson'],['Bachelor in Economics'],Q5293742,don wilson,6
1949,['United Kingdom'],['male'],,['businessperson'],[nan],Q6193948,jim burton,3
1949,['American '],['male'],,['businessperson'],['Doctor of Computer Science'],Q2149318,richard dennis,3
1949,['Australia'],['male'],,['businessperson'],['Bachelor of Law'],Q6133844,james ferguson,3
1949,['United States of America'],['male'],,['Research analyst'],['Bachelor of Arts'],Q1779573,michael brown,4
1949,['United States of America'],['male'],,['businessperson'],[nan],Q7356374,rod smith,3
1949,['United States of America'],['male'],,['businessperson'],['Bachelor in Banking and Finance'],Q3701325,damon evans,4
1949,['Canada'],['male'],,['businessperson'],['Bachelor of Environmental Engineering'],Q7789974,thomas george,3
1949,['United States of America'],['male'],,['Writer'],['Master'],Q325205,rakesh sharma,3
1950,['Canada'],['male'],,['ice hockey player'],,Q50419225,david solomon,4
1950,['United States of America'],['male'],,['pianist'],,Q55607117,charlie lee,358
1950,['United States of America'],['male'],,['businessperson'],['Bachelor of Finance'],Q4886365,ben roberts,4
1950,"['United Kingdom', 'United Kingdom']","['male', 'male']",,"['Scientist', 'businessperson']","['DPhil of Atomic and Laser Physics', 'DPhil of Atomic and Laser Physics']",Q723493,tom robinson,43
1950,['United States of America'],['male'],,['businessperson'],[nan],Q5145443,colin murphy,4
1950,['United States of America'],['male'],,['American football player'],,Q28868156,rob smith,6
1950,['Canada'],['male'],,['businessperson'],[nan],Q4376534,sean boyd,6
1950,['Taiwan'],['male'],,['politician'],,Q6849116,mike tyson,13
1950,[nan],[nan],,[nan],[nan],Q7340109,rob ellis,5
1950,['United States of America'],['male'],,['businessperson'],['Bachelor of Civil Engineering'],Q6766870,mark brooks,4
1950,['United States of America'],['male'],,['businessperson'],['Bachelor in Economics and Finance'],Q6769764,mark smith,5
1950,['Ireland'],['male'],,['economist'],,Q6396888,kevin mccarthy,3
1951,['United States of America'],[nan],,[nan],[nan],Q2064643,mike miller,3
1951,[nan],[nan],,['Investor'],[nan],Q1877119,nick rose,3
1951,['Ukraine'],['male'],,['businessperson'],[nan],Q39389496,vladimir dubinin,4
1951,['United States of America'],['male'],,['businessperson'],['master of Pacific International Affairs'],Q19879708,paul lamb,4
1951,"['United Kingdom', 'Australia', 'Wales']",['male'],,['Australian rules football player'],,Q8992399,yoshitaka kitao,22
1951,['United Kingdom'],['female'],,"['actor', 'screenwriter', 'television actor']",,Q18388174,philip hammond,17
1951,"['Argentina', 'Argentina']","['male', 'male']",,"['businessperson', 'Consulting']","['Bachelor', nan]",Q1249630,eduardo gómez,54
1951,['United Kingdom'],['male'],,"['race car driver', 'businessperson']",,Q6281613,joseph borg,17
1952,['United States of America'],['male'],,"['writer', 'economist']",,Q21166633,mark warner,6
1952,[nan],['male'],,[nan],[nan],Q6830721,michael graham,28
1952,['United States of America'],['male'],,['baseball player'],,Q5524867,gary cohn,10
1952,['New Zealand'],['male'],,['businessperson'],['Bachelor of Business Administration'],Q27973759,alan robertson,3
1952,['United States of America'],['male'],,['businessperson'],['Bachelor of Business Administration'],Q54913247,brandon smith,4
1952,['India'],['male'],,['singer'],,Q938965,gary johnson,3
1952,['The Bahamas'],['male'],,"['civil servant', 'politician']",,Q16151827,martin lewis,18
1952,['United States of America'],['male'],,['businessperson'],['Bachelor of Business Administration'],Q2707355,kevin kelly,4
1953,['United States of America'],['male'],,['businessperson'],[nan],Q3369480,patrick griffin,6
1953,['United States of America'],['male'],,"['politician', 'engineer', 'chemical engineer', 'lawyer', 'philosopher']",,Q16185441,michael lewis,5
1953,['United States of America'],['male'],,['actor'],,Q18702995,howard schultz,8
1953,['United Kingdom'],['male'],,['businessperson'],['Master of Business Administration'],Q7324392,richard brown,4
1953,[nan],['male'],,['Private jet broker'],[nan],Q5106360,chris david,4
1953,"[""People's Republic of China""]",['male'],,['businessperson'],['Postdoc and research scientist in Immunology'],Q16239795,liu yang,7
1953,['Japan'],[nan],,[nan],[nan],Q707783,yoshinori kobayashi,4
1953,['Canada'],['male'],,"['entrepreneur', 'writer', 'financier', 'businessperson']",,Q3014695,daniel smith,3
1953,['United States of America'],['male'],,['businessperson'],[nan],Q5386197,eric brown,9
1953,['Australia'],['male'],,['association football player'],,Q5981387,ian davis,3
1953,['Australia'],['male'],,"['film director', 'screenwriter', 'television producer']",,Q26956113,steve wilson,7
1953,['United States of America'],['male'],,['businessperson'],['Master of Business Administration'],Q16185572,mike sands,3
1954,['United States of America'],['male'],,['businessperson'],[nan],Q5181593,craig williams,9
1954,"['United Kingdom', 'United Kingdom']","['male', 'male']",,"['Professor', 'businessperson']","[nan, nan]",Q21694371,kevin curran,13
1954,['Taiwan'],['male'],,['amateur wrestler'],,Q24259049,axel weber,17
1954,['United States of America'],['male'],,['businessperson'],['Electric Engineering'],Q5239571,david schwartz,29
1954,['United States of America'],['male'],,['Professor'],['Doctor of Finance'],Q8292419,chen wu,3
1954,['Canada'],['male'],,"['politician', 'lawyer']",,Q3371098,paul donovan,11
1954,[nan],[nan],,['Landlord'],[nan],Q3014633,daniel roy,3
1954,['Australia'],['male'],,['businessperson'],['High School'],Q6848749,mike scott,3
1954,['Germany'],['male'],,['politician'],,Q6397147,kevin o'leary,9
1954,['Kingdom of the Netherlands'],['female'],,"['installation artist', 'painter', 'printmaker', 'drawer', 'photographer']",,Q1095566,ian mcleod,22
1954,"['Romania', 'Romania']","['male', 'male']",,"['businessperson', 'Software Developer']","['Doctor of Computer Systems Networking and Telecommunications', 'Doctor of Philosophy (PhD)Computer Systems Networking and Telecommunications']",Q7264721,péter szilágyi,113
1954,['United States of America'],['male'],,"['actor', 'television actor']",,Q7612583,steve francis,7
1954,[nan],['male'],,['businessperson'],[nan],Q3018037,david hanson,11
1954,"['United States of America', 'United States of America']","['male', 'male']",,"['Professor', 'Writer']","['Doctor of Finance', 'Doctor of Finance']",Q6770062,mark turner,3
1954,['United States of America'],['male'],,['businessperson'],['Bachelor of Business'],Q6210642,joe kelly,4
1954,[nan],['male'],,['businessperson'],[nan],Q5528275,gavin smith,16
1954,['United States of America'],['male'],,['film editor'],,Q2964754,chris jones,11
1954,['United Kingdom'],['male'],,['businessperson'],[nan],Q2846581,andrew clarke,3
1954,['United States of America'],['male'],,['businessperson'],['Bachelor of Science'],Q1781050,mike solomon,3
1955,['United Kingdom'],['male'],,['golfer'],,Q29034671,tim sweeney,4
1955,[nan],[nan],,[nan],[nan],Q7645756,suresh kumar,3
1955,['United Kingdom'],['male'],,['diplomat'],,Q56072847,antoine martin,3
1955,['Canada'],['male'],,['Writer'],['Bachelor of psychology'],Q6834529,michael spencer,3
1955,['United States of America'],['male'],,['Software Developer'],[nan],Q7153544,paul shapiro,6
1955,['United States of America'],['male'],,['cricketer'],,Q7329180,richard spencer,4
1955,['United States of America'],['male'],,['sailor'],,Q92747,eric schmidt,15
1955,['United States of America'],['male'],,['businessperson'],['Master in Economics'],Q5490180,frank wagner,7
1955,"['American ', 'American ']","['male', 'male']",,"['Estate Agent', 'businessperson']","['bachelor of Engineering', 'bachelor of Engineering']",Q7381235,russ smith,3
1955,['United States of America'],['male'],,['businessperson'],['Master of Computational and Applied Mathematics'],Q6273680,jonathan levi,4
1955,['United Kingdom'],['male'],,"['economist', 'banker', 'politician']",,Q9031661,thomas lee,99
1956,['Bulgaria'],['male'],,['businessperson'],['Master of International Marketing'],Q16904770,jason king,8
1956,[nan],['male'],,['researcher'],['PhD in Business Administration'],Q7823266,tony richards,32
1956,['Canada'],['male'],,['journalist'],,Q264766,theresa may,64
1956,['Japan'],['male'],,['Writer'],[nan],Q20657146,yuji nakamura,3
1956,['United States of America'],['male'],,['businessperson'],['Masters in CS'],Q22941796,michael patterson,3
1956,['United States of America'],['male'],,['businessperson'],[nan],Q1382202,patrick mcdonnell,3
1957,['American '],['male'],,['vice-principal'],[nan],Q54932712,james clarke,3
1957,['United States of America'],['male'],,['researcher'],[nan],Q1933055,mike brown,5
1957,[nan],[nan],,[nan],[nan],Q4685177,adrian lee,10
1957,['Canada'],['male'],,['podcaster'],[nan],Q2923419,brad mills,4
1957,['United States of America'],['male'],,['businessperson'],['Master'],Q1701460,john powers,3
1957,['United States of America'],['male'],,['businessperson'],['Master of Business Administration'],Q7787953,thomas brown,4
1957,['Marshall Islanders'],['male'],,['Politation'],[nan],Q3703291,david paul,3
1957,['United States of America'],['male'],,['Writer'],['Bachelor of journalism'],Q4963583,brian doherty,3
1957,['Philippines'],['male'],,['association football player'],,Q16729095,ian freeman,7
1958,['American '],['male'],,['businessperson'],['Doctor of Juris'],Q21288946,gary cook,3
1958,['United Kingdom'],['male'],,"['politician', 'lawyer']",,Q6289140,josh mandel,7
1958,['United States of America'],['male'],,['Software Developer'],['Bachelor in Information Science and Technology'],Q30606527,michael foster,5
1958,['United States of America'],['male'],,['businessperson'],['Master of Business Administration'],Q3023780,derek white,3
1958,['United States of America'],['male'],,"['film producer', 'voice actor', 'blogger', 'entrepreneur', 'venture capitalist', 'businessperson', ""children's writer"", 'politician', 'film actor', 'financier', 'television producer']",,Q4761018,andy mcdonald,6
1958,[nan],['male'],,['businessperson'],[nan],Q7436906,scott morrison,5
1958,"['Canada', 'Canada']","['male', 'male']",,"['lawyer', 'businessperson']","[nan, nan]",Q647498,michael brooks,5
1958,['American '],['male'],,['businessperson'],['Master of Business Administration'],Q2452844,jim powers,4
1958,['Finland'],['male'],,['researcher'],[nan],Q7441463,sean sullivan,11
1958,['Malaysia'],['male'],,"['singer-songwriter', 'actor', 'singer', 'screenwriter', 'songwriter']",,Q249136,phil anderson,7
1958,['India'],['male'],,['Restaurant owner'],[nan],Q5073917,charan raj,3
1958,['Hong Kong'],['male'],,['businessperson'],['Bachelor'],Q708686,jonathan lee,3
1959,['Australia'],['male'],,['businessperson'],['Bachelor of Physics and Mathematics'],Q21997568,ian jones,3
1959,"['United States of America', 'United States of America']","['male', 'male']",,"['Professor', 'businessperson']","['Master in Religious Study', 'Master in Religious Study']",Q21458890,jeff mcdonald,5
1959,['United Kingdom'],['male'],,['businessperson'],['Bechelor'],Q24006414,chris williams,5
1959,[nan],[nan],,[nan],[nan],Q7149859,paul clarkson,7
1959,['United States of America'],['male'],,"['politician', 'lawyer', 'journalist']",,Q10502518,nicky morgan,10
1959,['Germany'],['male'],,['Researcher'],[nan],Q1082014,christian stoll,7
1959,['United States of America'],['male'],,['politician'],,Q6293886,josé rodríguez,21
1959,"['Canada', 'Canada']","['male', 'male']",,"['Writer', 'Research analyst']","['Bachelor of Economics', 'Bachelor of Economics']",Q7441537,sean williams,4
1959,['United Kingdom'],['male'],,"['association football player', 'association football manager']",,Q1176648,david siegel,7
1960,['United Kingdom'],['female'],,['businessperson'],['Bachelor in History/Political Science and Government'],Q6147474,jamie smith,5
1960,['Australia'],['male'],,['businessperson'],['Master of Taxation Law'],Q27922303,mark chapman,4
1960,['American '],['male'],,['businessperson'],['Masters in Humanities'],Q5112008,christopher budd,3
1960,['United Kingdom'],['male'],,['politician'],,Q3849567,mark thornton,4
1960,"[""People's Republic of China""]",['male'],,['businessperson'],,Q1188953,eddie hughes,3
1960,['Sweden'],['male'],,['businessperson'],['Master of Industrial Engineering and Management'],Q303488,mikael johansson,3
1960,[nan],['male'],,['businessperson'],[nan],Q1403779,felix römer,5
1960,['Switzerland'],['male'],,['businessperson'],[nan],Q6833386,michael parsons,13
1961,['Brazil'],['male'],,['businessperson'],['Master of Business Administration'],Q6756600,marcelo miranda,4
1961,['Germany'],['male'],,['Researcher'],[nan],Q1905213,martin weiss,7
1961,['United Kingdom'],['male'],,['Research analyst'],['Doctor of Geosciences'],Q1168056,jonathan butler,3
1961,['Spain'],['male'],,['businessperson'],[nan],Q6263737,john whelan,6
1961,['United Kingdom'],['male'],,['researcher'],[nan],Q3544625,james hughes,8
1962,['United States of America'],['male'],,['economist'],,Q4962367,brett scott,5
1962,['United States of America'],['male'],,['businessperson'],['Doctor of Juris'],Q43757629,matthew johnson,4
1962,['United Kingdom'],['male'],,"['diplomat', 'politician', 'trade unionist', 'bus driver']",,Q5237082,david malone,3
1962,['United Kingdom'],['male'],,['businessperson'],['Bachelor of Politics and International Relations'],Q6770223,mark ward,3
1962,['Australia'],['female'],,['businessperson'],['Bachelor of Political Science'],Q28203853,lisa cheng,4
1962,['United States of America'],['male'],,['businessperson'],['Bachelor of Business Administration'],Q28663074,michael miller,4
1962,['United States of America'],['male'],,['journalist'],,Q7816555,tom lee,327
1963,['United States of America'],['male'],,['businessperson'],['Doctor of Juris'],Q6022591,paul dwyer,3
1963,['Canada'],['female'],,['rugby union player'],,Q214498,david seaman,5
1963,['United States of America'],['male'],,['priest'],,Q18157620,rusty russell,10
1963,['India'],['male'],,['businessperson'],['Bachelor'],Q21066568,vinod kumar,3
1964,['Canada'],['male'],,"['actor', 'film director', 'television director', 'film producer', 'television producer', 'screenwriter', 'singer', 'dancer', 'impersonator', 'impressionist', 'voice actor', 'comedian', 'television actor']",,Q27889126,chris weston,22
1964,['Canada'],['male'],,['businessperson'],['Master of Business Administration'],Q18016111,robert young,4
1964,['United States of America'],['male'],,['businessperson'],['MBA in Finance'],Q5605830,greg king,5
1964,['United States of America'],['male'],,['American football player'],,Q4746875,amit shah,3
1965,['United States of America'],['male'],,['amateur wrestler'],,Q6846207,mike bushell,4
1965,['Hong Kong'],['male'],,['philosopher'],,Q3434244,rob wainwright,4
1965,[nan],[nan],,[nan],['Bachelor of Economics'],Q17542898,joe foster,10
1965,['United Kingdom'],['male'],,['Professor'],[nan],Q16866356,mark hall,4
1965,['Canada'],['male'],,['association football player'],,Q965883,craig wright,173
1965,['United Kingdom'],['male'],,['researcher'],[nan],Q5213353,dan davies,3
1965,['Japan'],['male'],,"['actor', 'model', 'glamour model', 'radio personality', 'film actor']",,Q6768573,mark levine,3
1965,['Australia'],['male'],,['businessperson'],['Bachelor'],Q569122,david vincent,6
1966,['United States of America'],['male'],,['businessperson'],['Bachelor'],Q24558024,daniel pinto,3
1966,['United States of America'],['male'],,"['actor', 'television actor']",,Q29512417,steven johnson,4
1966,['Switzerland'],['male'],,['Software Developer'],['Doctor of Distributed Computing'],Q19959256,christian decker,9
1966,['Canada'],['male'],,"['guitarist', 'musician', 'singer-songwriter', 'singer']",,Q6146599,jamie bartlett,7
1966,['Canada'],['male'],,['businessperson'],['Bachelor of Law'],Q1683879,jason brooks,3
1966,['United States of America'],['male'],,['businessperson'],[nan],Q5798066,daniel diaz,10
1966,['Australia'],['male'],,"['novelist', 'lawyer']",,Q6812766,melissa lee,3
1966,['Australia'],['male'],,['businessperson'],['Bachelor of Information'],Q6163773,jason williams,10
1966,['Turkey'],['male'],,['businessperson'],['Master of Electrial Engineering'],Q5431069,faisal khan,3
1967,['United Kingdom'],['male'],,['baseball player'],,Q4496647,james howell,3
1967,['United States of America'],['male'],,['businessperson'],['Bachelor of Applied Science in Engineering'],Q1500675,michael vogel,31
1967,['United States of America'],['male'],,['association football player'],,Q5195787,curtis jackson,6
1967,['United States of America'],['male'],,['businessperson'],['Master of Electrical Engineering'],Q7814782,tom anderson,4
1967,['United States of America'],['male'],,['writer'],,Q6788726,matt green,5
1967,['United States of America'],['male'],,['lawyer'],[nan],Q6834608,michael stephens,3
1968,[nan],[nan],,[nan],[nan],Q11317849,chen min,6
1968,['United States of America'],['male'],,['association football player'],,Q12286966,mr. lee,10
1968,['United States of America'],['male'],,['association football player'],,Q215284,jerry yang,4
1968,['United States of America'],['male'],,['lawyer'],['Bachelor'],Q14387278,michael meredith,3
1968,['United Kingdom'],['male'],,['American football player'],,Q1710245,tom chilton,23
1968,['United Kingdom'],['male'],,['singer-songwriter'],,Q7369173,ross anderson,7
1969,['American '],['male'],,['businessperson'],['Master of International Finance'],Q28843042,eric mitchell,3
1969,['United States of America'],['male'],,['businessperson'],['Master of Computer Science'],Q16166664,charles lee,7
1969,['Canada'],['male'],,"['film director', 'character designer', 'television director']",,Q5218591,daniel roberts,5
1970,['United States of America'],['male'],,"['sprinter', 'politician']",,Q43378709,lisa ellis,11
1970,['United Kingdom'],['male'],,['businessperson'],['Bachelor of Chemistry'],Q27830986,chris conway,3
1970,['Australia'],['male'],,['jockey'],,Q21468908,sean walsh,26
1970,['United Kingdom'],['male'],,['ice hockey player'],,Q6790594,matthew green,8
1970,['United States of America'],['male'],,['spree killer'],,Q7384573,ryan taylor,37
1970,['United States of America'],['male'],,['politician'],,Q27044133,praveen kumar,10
1971,['Russia'],['male'],,['businessperson'],['Master of Economics'],Q4775814,anton ivanov,4
1971,"[""People's Republic of China""]",['male'],,['businessperson'],['Master of Computer Science'],Q1064120,bobby lee,170
1971,['Australia'],['male'],,['businessperson'],['Master of Business Administration'],Q5554768,henrik andersson,3
1971,['United Kingdom'],['male'],,['technician'],,Q4796511,arshad khan,6
1972,['United Kingdom'],['male'],,['businessperson'],['Bachelor in Computation'],Q7518508,simon cook,5
1972,['United States of America'],['male'],,['businessperson'],['Master of Philosophy in Economics'],Q515334,jonathan levin,23
1972,['Italy'],['male'],,['American football player'],,Q4757540,andrew jordan,13
1972,['United States of America'],['male'],,['businessperson'],['Bachelor of Mathematics'],Q5214582,dan white,3
1972,['United States of America'],['male'],,['Software Developer'],['Bachelor in Computer Science'],Q6289854,joshua green,6
1972,['United Kingdom'],['male'],,"['politician', 'businessperson', 'investment banker', 'engineer']",,Q5106403,chris dixon,12
1972,['Germany'],['male'],,['baseball player'],,Q22006072,alok kumar,9
1972,['Germany'],['male'],,['baseball player'],,Q1407976,diego gutiérrez,97
1973,['Hong Kong'],['male'],,['businessperson'],['Bachelor of Business Administration'],Q50212651,charles yang,4
1973,"['United States of America', 'United States of America']","['male', 'male']",,"['Writer', 'businessperson']","[nan, nan]",Q5105919,chris boden,3
1973,"[""People's Republic of China""]",['male'],,['businessperson'],['Bachelor'],Q7407782,sam lee,17
1973,['Hong Kong'],['male'],,"['journalist', 'writer']",,Q27865661,rebekah mercer,5
1973,['United States of America'],['male'],,['Bus driver'],[nan],Q16887039,ryan williams,3
1973,['United States of America'],['male'],,"['talent agent', 'talent manager']",,Q6788324,matt barrie,3
1974,['United States of America'],['female'],,['businessperson'],['Master of Advanced International Studies'],Q3780532,sarah martin,7
1974,['United States of America'],['male'],,['businessperson'],[nan],Q6273493,jonathan johnson,34
1974,['United Kingdom'],['male'],,['Research analyst'],['Master of International Business'],Q6230583,john dwyer,3
1975,['United States of America'],['male'],,['businessperson'],['Bachelor of Arts degree in English Literature'],Q3530177,toby hall,4
1975,['India'],['male'],,['businessperson'],"['Bachelor of Technology, Mining Engineering']",Q19666977,santosh kumar,4
1976,['Switzerland'],['male'],,['businessperson'],['Master of Laws & Bussiness'],Q6524899,leon smith,9
1976,['United States of America'],['male'],,['businessperson'],[nan],Q16207053,josh brown,16
1976,['Indian '],['male'],,['businessperson'],['Bachelor of Commerce'],Q6354401,kalpesh patel,3
1976,['United Kingdom'],['male'],,['rugby union player'],,Q6002652,martín garcía,3
1977,['United States of America'],['male'],,['businessperson'],['Master of Business Administration'],Q6833178,michael o'loughlin,3
1977,['United States of America'],['male'],,['golfer'],,Q4727308,alistair milne,21
1977,['United States of America'],['male'],,['Professor'],['Doctor'],Q6396945,kevin mcintyre,3
1977,['United States of America'],['male'],,['businessperson'],['Doctor of Computer Science'],Q5108411,chris wang,3
1977,['United States of America'],['male'],,['association football player'],,Q5237185,david martín,23
1977,[nan],['male'],,['Busineeman'],[nan],Q3870710,nate johnson,3
1977,['United Kingdom'],['male'],,['Professor'],['Doctor'],Q19664406,mike mcguire,4
1977,['United States of America'],['male'],,['researcher'],"['Bachelor of Science, Game design']",Q6006487,matthew newton,34
1978,['Wales'],['male'],,"['entrepreneur', 'pickup artist']",,Q2877137,wang xi,3
1978,['United Kingdom'],['male'],,['businessperson'],[nan],Q7807487,timothy roberts,15
1978,['United States of America'],['male'],,['Professor'],['Doctor'],Q7324026,richard baxter,3
1978,['New Zealand'],['male'],,['Researcher'],['Bachelor in Computor Science'],Q1062406,nick johnson,6
1979,['United States of America'],['male'],,['association football player'],,Q6831845,michael kent,6
1979,['United States of America'],['male'],,['Businessman '],[nan],Q6788539,matt davis,3
1979,['United States of America'],['male'],,['businessperson'],['Doctor of Law'],Q7881120,umar farooq,4
1980,[nan],['male'],,['Politician'],[nan],Q7609994,stephen miller,4
1980,['United Kingdom'],['male'],,['businessperson'],[nan],Q4888471,benjamin davies,63
1980,['United Kingdom'],['male'],,['Estate Agent'],[nan],Q6989078,neil murphy,3
1980,['Spain'],['male'],,['university teacher'],,Q41251646,ben davies,6
1980,['United States of America'],['female'],,"['politician', 'pornographic actor']",,Q5408595,fernando gutiérrez,3
1980,['United States of America'],['male'],,['Australian rules football player'],,Q19561367,david marcus,19
1980,['India'],['male'],,['businessperson'],['Master of Mathematics and Computer Science'],Q7283614,rahul raj,9
1981,"[""People's Republic of China""]",['male'],,['baseball player'],,Q4679514,adam morgan,6
1981,['Germany'],['male'],,"['singer', 'singer-songwriter', 'composer', 'musician', 'screenwriter', 'guitarist']",,Q20744528,matt mccall,5
1981,['Belgium'],['male'],,['software engineer'],,Q910861,brett smith,4
1981,['United Kingdom'],['male'],,['Writer'],[nan],Q16221353,matt james,4
1982,"[""People's Republic of China"", ""People's Republic of China""]","['male', 'male']",,"['journalist', 'Research analyst']","['Bachelor of Bussiness and Journalism', 'Bachelor of Bussiness and Journalism']",Q16887164,joseph young,26
1982,"[""People's Republic of China""]",['male'],,['businessperson'],['PhD in Financial engineering'],Q4717344,alex lam,5
1983,['United States of America'],['male'],,['businessperson'],[nan],Q6524952,leon williams,66
1983,[nan],['male'],,['businessperson'],[nan],Q6125000,jake smith,5
1983,[nan],['male'],,['businessperson'],[nan],Q52084303,david low,11
1983,['United States of America'],['male'],,['businessperson'],['Bachelor of Computer Science'],Q25412375,jake ryan,3
1984,['United States of America'],['male'],,['rower'],,Q12022354,james cole,4
1984,['United States of America'],['male'],,['businessperson'],['Bachelor of Economics'],Q4964855,brian murray,3
1984,['United States of America'],['male'],,['businessperson'],['Bachelor in Science'],Q6006396,matt gibson,5
1985,"[""People's Republic of China""]",['male'],,['businessperson'],['Master of Finance'],Q24836342,xi wang,3
1986,['United States of America'],['male'],,['Research analyst'],['Doctor of Statistics'],Q57184199,fan xu,4
1987,['South Africa'],['male'],,['Software Developer'],[nan],Q5559623,gideon louw,4
1987,['United States of America'],['male'],,['Professor'],[nan],Q3546031,tyler moore,9
1988,['South Africa'],['male'],,['racing driver'],,Q23978188,amy roberts,3
1988,['United Kingdom'],['male'],,['businessperson'],['Bachelor'],Q4756909,andrew evans,3
1988,['United States of America'],['male'],,['American football player'],,Q2947411,richard sherman,3
