Date,Close,Open,High,Low,Volume
2019/6/11,7927.71 ,8004.24 ,8026.39 ,7772.80 ,17107279932.00 
2019/6/10,8000.33 ,7692.28 ,8031.91 ,7586.73 ,18689275117.00 
2019/6/9,7688.08 ,7949.67 ,7975.97 ,7583.22 ,16610726547.00 
2019/6/8,7954.13 ,8036.77 ,8076.89 ,7837.61 ,16522722810.00 
2019/6/7,8043.95 ,7826.90 ,8126.15 ,7788.37 ,19141423231.00 
2019/6/6,7822.02 ,7819.63 ,7937.34 ,7571.47 ,19474611077.00 
2019/6/5,7824.23 ,7704.34 ,7901.85 ,7668.67 ,21760923463.00 
2019/6/4,7707.77 ,8210.99 ,8210.99 ,7564.49 ,24609731549.00 
2019/6/3,8208.99 ,8741.75 ,8743.50 ,8204.19 ,22004511436.00 
2019/6/2,8742.96 ,8565.47 ,8809.30 ,8561.24 ,20266216022.00 
2019/6/1,8564.02 ,8573.84 ,8625.60 ,8481.58 ,22488303544.00 
2019/5/31,8574.50 ,8320.29 ,8586.66 ,8172.55 ,25365190957.00 
2019/5/30,8319.47 ,8661.76 ,9008.31 ,8221.27 ,29246528551.00 
2019/5/29,8659.49 ,8718.59 ,8755.85 ,8482.73 ,23473479966.00 
2019/5/28,8719.96 ,8802.76 ,8807.02 ,8634.72 ,24226919267.00 
2019/5/27,8805.78 ,8674.07 ,8907.17 ,8668.70 ,27949839564.00 
2019/5/26,8673.22 ,8055.21 ,8687.52 ,7924.67 ,26677970091.00 
2019/5/25,8052.54 ,7991.89 ,8117.93 ,7965.98 ,22256813107.00 
2019/5/24,7987.37 ,7881.70 ,8140.72 ,7824.45 ,25919126991.00 
2019/5/23,7881.85 ,7677.27 ,7943.79 ,7533.20 ,24457107820.00 
2019/5/22,7680.07 ,7956.29 ,7997.61 ,7615.99 ,24719473175.00 
2019/5/21,7963.33 ,7977.97 ,8062.17 ,7843.34 ,25127245056.00 
2019/5/20,7978.31 ,8196.92 ,8200.97 ,7678.78 ,23843404340.00 
2019/5/19,8197.69 ,7267.96 ,8261.94 ,7267.96 ,25902422040.00 
2019/5/18,7271.21 ,7341.66 ,7447.27 ,7251.50 ,21354286562.00 
2019/5/17,7343.90 ,7886.93 ,7929.15 ,7038.12 ,30066644905.00 
2019/5/16,7884.91 ,8194.50 ,8320.82 ,7729.61 ,33167197581.00 
2019/5/15,8205.17 ,7989.37 ,8216.42 ,7899.11 ,28344112920.00 
2019/5/14,7994.42 ,7807.88 ,8268.71 ,7696.39 ,32031452227.00 
2019/5/13,7814.92 ,6971.18 ,8047.41 ,6898.28 ,28677672181.00 
2019/5/12,6972.37 ,7203.51 ,7503.87 ,6815.77 ,27773333680.00 
2019/5/11,7204.77 ,6379.67 ,7333.00 ,6375.70 ,28867562329.00 
2019/5/10,6378.85 ,6175.82 ,6434.62 ,6161.52 ,19419875368.00 
2019/5/9,6174.53 ,5982.32 ,6183.04 ,5982.32 ,16784645411.00 
2019/5/8,5982.46 ,5849.48 ,5989.98 ,5794.72 ,15320605300.00 
2019/5/7,5829.50 ,5745.60 ,5988.18 ,5741.40 ,18026409033.00 
2019/5/6,5746.81 ,5791.69 ,5802.96 ,5653.69 ,15737171804.00 
2019/5/5,5795.71 ,5831.07 ,5833.86 ,5708.04 ,14808830723.00 
2019/5/4,5831.17 ,5769.20 ,5886.89 ,5645.47 ,17567780766.00 
2019/5/3,5768.29 ,5505.55 ,5865.88 ,5490.20 ,18720780006.00 
2019/5/2,5505.28 ,5402.42 ,5522.26 ,5394.22 ,14644460907.00 
2019/5/1,5402.70 ,5350.91 ,5418.00 ,5347.65 ,13679528236.00 
2019/4/30,5350.73 ,5247.73 ,5363.26 ,5224.19 ,13878964574.00 
2019/4/29,5247.35 ,5284.86 ,5311.27 ,5216.49 ,13735490672.00 
2019/4/28,5285.14 ,5271.75 ,5326.23 ,5255.68 ,12819992056.00 
2019/4/27,5268.29 ,5279.47 ,5310.75 ,5233.64 ,13111274675.00 
2019/4/26,5279.35 ,5210.30 ,5383.63 ,5177.37 ,16812108040.00 
2019/4/25,5210.52 ,5466.52 ,5542.24 ,5181.34 ,15330283408.00 
2019/4/24,5464.87 ,5571.51 ,5642.04 ,5418.26 ,17048033399.00 
2019/4/23,5572.36 ,5399.37 ,5633.80 ,5389.41 ,15867308108.00 
2019/4/22,5399.37 ,5312.49 ,5422.69 ,5280.28 ,14601631648.00 
2019/4/21,5314.53 ,5335.88 ,5359.93 ,5257.34 ,13731844223.00 
2019/4/20,5337.89 ,5304.16 ,5358.49 ,5295.88 ,13169647522.00 
2019/4/19,5303.81 ,5298.15 ,5336.68 ,5233.34 ,13780238655.00 
2019/4/18,5298.39 ,5251.48 ,5319.99 ,5250.51 ,13256489918.00 
2019/4/17,5251.94 ,5236.14 ,5274.28 ,5219.21 ,12438480677.00 
2019/4/16,5235.56 ,5066.58 ,5238.95 ,5055.19 ,11618660197.00 
2019/4/15,5067.11 ,5167.32 ,5196.61 ,5024.07 ,12290155061.00 
2019/4/14,5167.72 ,5095.76 ,5184.02 ,5053.57 ,10391952498.00 
2019/4/13,5096.59 ,5088.85 ,5127.12 ,5061.59 ,10823289598.00 
2019/4/12,5089.54 ,5061.20 ,5103.27 ,4955.85 ,13675206312.00 
2019/4/11,5064.49 ,5325.08 ,5354.23 ,5017.30 ,16555616019.00 
2019/4/10,5324.55 ,5204.11 ,5421.65 ,5193.38 ,15504590933.00 
2019/4/9,5204.96 ,5289.92 ,5289.92 ,5167.42 ,14722104361.00 
2019/4/8,5289.77 ,5199.84 ,5318.84 ,5148.21 ,17154113634.00 
2019/4/7,5198.90 ,5062.79 ,5235.19 ,5050.41 ,16655416140.00 
2019/4/6,5059.82 ,5036.79 ,5205.82 ,4992.22 ,16929795194.00 
2019/4/5,5036.68 ,4922.81 ,5053.51 ,4919.49 ,16837325387.00 
2019/4/4,4922.80 ,4971.31 ,5063.16 ,4836.79 ,18251810240.00 
2019/4/3,4973.02 ,4879.96 ,5307.00 ,4876.62 ,22899891582.00 
2019/4/2,4879.88 ,4156.92 ,4905.95 ,4155.32 ,21315047816.00 
2019/4/1,4158.18 ,4105.36 ,4164.95 ,4096.90 ,10157794171.00 
2019/3/31,4105.40 ,4105.46 ,4113.02 ,4094.10 ,9045122443.00 
2019/3/30,4106.66 ,4092.14 ,4296.81 ,4053.91 ,9732688060.00 
2019/3/29,4098.37 ,4068.30 ,4113.50 ,4034.10 ,10918665557.00 
2019/3/28,4069.11 ,4087.58 ,4094.90 ,4040.27 ,9353915899.00 
2019/3/27,4087.07 ,3984.24 ,4087.07 ,3977.81 ,10897131934.00 
2019/3/26,3985.08 ,3969.23 ,3985.08 ,3944.75 ,10707678815.00 
2019/3/25,3963.07 ,4024.11 ,4038.84 ,3934.03 ,10359818883.00 
2019/3/24,4022.17 ,4035.16 ,4040.70 ,4006.19 ,9144851065.00 
2019/3/23,4035.83 ,4022.71 ,4049.88 ,4015.96 ,9578850549.00 
2019/3/22,4023.97 ,4028.51 ,4053.91 ,4021.54 ,9252935969.00 
2019/3/21,4029.33 ,4083.95 ,4097.36 ,4005.15 ,10831212662.00 
2019/3/20,4087.48 ,4070.79 ,4089.46 ,4031.11 ,10175916388.00 
2019/3/19,4071.19 ,4032.69 ,4082.22 ,4023.81 ,9344919956.00 
2019/3/18,4032.51 ,4029.97 ,4071.56 ,4009.12 ,9646954186.00 
2019/3/17,4025.23 ,4047.72 ,4054.12 ,4006.41 ,8221625400.00 
2019/3/16,4048.73 ,3963.90 ,4077.04 ,3961.66 ,9856166973.00 
2019/3/15,3960.91 ,3926.66 ,3968.54 ,3914.02 ,9394210605.00 
2019/3/14,3924.37 ,3905.58 ,3946.50 ,3901.30 ,10480789570.00 
2019/3/13,3906.72 ,3913.05 ,3926.60 ,3891.90 ,9469184841.00 
2019/3/12,3909.16 ,3903.76 ,3926.89 ,3863.56 ,9809887079.00 
2019/3/11,3905.23 ,3953.74 ,3966.38 ,3889.24 ,10125901903.00 
2019/3/10,3951.60 ,3966.17 ,3966.17 ,3924.38 ,9713267607.00 
2019/3/9,3963.31 ,3894.55 ,3987.24 ,3892.39 ,10796103518.00 
2019/3/8,3901.13 ,3913.23 ,3950.43 ,3875.23 ,10638638944.00 
2019/3/7,3911.48 ,3903.38 ,3939.37 ,3894.11 ,9584165519.00 
2019/3/6,3903.94 ,3897.08 ,3919.51 ,3871.46 ,9175291529.00 
2019/3/5,3896.38 ,3759.83 ,3903.92 ,3745.18 ,10174126415.00 
2019/3/4,3761.56 ,3845.09 ,3867.38 ,3733.75 ,9029175788.00 
2019/3/3,3847.18 ,3862.27 ,3875.48 ,3836.91 ,7253558152.00 
2019/3/2,3864.42 ,3855.32 ,3874.61 ,3832.13 ,7578786076.00 
2019/3/1,3859.58 ,3853.76 ,3907.80 ,3851.69 ,7661247975.00 
2019/2/28,3854.79 ,3848.26 ,3906.06 ,3845.82 ,8399767798.00 
2019/2/27,3851.05 ,3857.48 ,3888.80 ,3787.06 ,8301309684.00 
2019/2/26,3854.36 ,3878.70 ,3891.58 ,3837.99 ,7931218996.00 
2019/2/25,3882.70 ,3807.00 ,3913.71 ,3807.00 ,9318796067.00 
2019/2/24,3810.43 ,4145.46 ,4210.64 ,3793.71 ,10794227451.00 
2019/2/23,4142.53 ,3998.92 ,4166.29 ,3968.73 ,8922258316.00 
2019/2/22,4005.53 ,3952.41 ,4006.54 ,3950.82 ,7826525254.00 
2019/2/21,3954.12 ,4000.26 ,4010.01 ,3940.11 ,7775128102.00 
2019/2/20,3999.82 ,3946.68 ,4000.49 ,3926.25 ,8693373948.00 
2019/2/19,3947.09 ,3911.66 ,4010.88 ,3908.15 ,9933626655.00 
2019/2/18,3915.71 ,3671.37 ,3936.67 ,3669.98 ,9908216640.00 
2019/2/17,3673.84 ,3633.36 ,3680.54 ,3619.18 ,7039512503.00 
2019/2/16,3629.79 ,3615.27 ,3652.84 ,3615.27 ,5934744052.00 
2019/2/15,3620.81 ,3617.37 ,3647.80 ,3608.21 ,6091952231.00 
2019/2/14,3616.88 ,3631.17 ,3646.26 ,3607.70 ,6271044418.00 
2019/2/13,3632.07 ,3653.60 ,3669.75 ,3617.25 ,6438903823.00 
2019/2/12,3653.53 ,3642.75 ,3668.59 ,3618.56 ,6480384532.00 
2019/2/11,3648.43 ,3695.61 ,3695.61 ,3642.29 ,6277056434.00 
2019/2/10,3690.19 ,3673.20 ,3695.04 ,3640.98 ,6282256903.00 
2019/2/9,3671.20 ,3671.59 ,3679.94 ,3646.56 ,6158833645.00 
2019/2/8,3666.78 ,3401.38 ,3695.61 ,3391.02 ,7735623101.00 
2019/2/7,3399.47 ,3414.93 ,3427.95 ,3394.22 ,5004962683.00 
2019/2/6,3413.77 ,3469.09 ,3469.09 ,3398.57 ,5482196038.00 
2019/2/5,3466.36 ,3454.95 ,3478.15 ,3451.94 ,5227549545.00 
2019/2/4,3459.15 ,3467.21 ,3476.22 ,3442.59 ,5332718886.00 
2019/2/3,3464.01 ,3516.14 ,3521.39 ,3447.92 ,5043937584.00 
2019/2/2,3521.06 ,3484.63 ,3523.29 ,3467.57 ,5071623601.00 
2019/2/1,3487.95 ,3460.55 ,3501.95 ,3431.59 ,5422926707.00 
2019/1/31,3457.79 ,3485.41 ,3504.80 ,3447.92 ,5831198271.00 
2019/1/30,3486.18 ,3443.90 ,3495.17 ,3429.39 ,5955112627.00 
2019/1/29,3448.12 ,3468.87 ,3476.07 ,3400.82 ,5897159493.00 
2019/1/28,3470.45 ,3584.28 ,3586.75 ,3439.23 ,6908930483.00 
2019/1/27,3583.97 ,3604.69 ,3612.67 ,3567.25 ,5570752966.00 
2019/1/26,3602.46 ,3599.72 ,3654.93 ,3593.35 ,5098183235.00 
2019/1/25,3599.77 ,3607.39 ,3612.93 ,3575.60 ,5265847539.00 
2019/1/24,3600.87 ,3584.50 ,3616.09 ,3569.09 ,5262869046.00 
2019/1/23,3585.12 ,3605.56 ,3623.07 ,3565.31 ,5433755649.00 
2019/1/22,3604.58 ,3575.08 ,3620.75 ,3539.72 ,5313623556.00 
2019/1/21,3576.03 ,3600.37 ,3608.84 ,3558.54 ,5004347059.00 
2019/1/20,3601.01 ,3725.45 ,3743.39 ,3583.02 ,5582489560.00 
2019/1/19,3728.57 ,3652.38 ,3758.53 ,3652.38 ,5955691380.00 
2019/1/18,3657.84 ,3677.99 ,3682.52 ,3637.08 ,5002961727.00 
2019/1/17,3678.56 ,3651.87 ,3680.14 ,3621.96 ,5464420383.00 
2019/1/16,3655.01 ,3631.51 ,3685.78 ,3624.67 ,5394457145.00 
2019/1/15,3630.68 ,3704.22 ,3720.15 ,3619.95 ,5537192302.00 
2019/1/14,3706.05 ,3557.31 ,3727.84 ,3552.29 ,5651384490.00 
2019/1/13,3552.95 ,3658.87 ,3674.76 ,3544.93 ,4681302466.00 
2019/1/12,3661.30 ,3686.97 ,3698.98 ,3653.81 ,4778170883.00 
2019/1/11,3687.37 ,3674.02 ,3713.88 ,3653.07 ,5538712865.00 
2019/1/10,3678.92 ,4034.41 ,4064.07 ,3659.17 ,6874143796.00 
2019/1/9,4035.30 ,4031.55 ,4068.40 ,4022.66 ,5115905225.00 
2019/1/8,4030.85 ,4028.47 ,4109.02 ,3996.96 ,5306593305.00 
2019/1/7,4025.25 ,4078.59 ,4092.61 ,4020.89 ,5228625637.00 
2019/1/6,4076.63 ,3836.52 ,4093.30 ,3826.51 ,5597027440.00 
2019/1/5,3845.19 ,3851.97 ,3904.90 ,3836.90 ,5137609824.00 
2019/1/4,3857.72 ,3832.04 ,3865.93 ,3783.85 ,4847965467.00 
2019/1/3,3836.74 ,3931.05 ,3935.69 ,3826.22 ,4530215219.00 
2019/1/2,3943.41 ,3849.22 ,3947.98 ,3817.41 ,5244856836.00 
2019/1/1,3843.52 ,3746.71 ,3850.91 ,3707.23 ,4324200990.00 
2018/12/31,3742.70 ,3866.84 ,3868.74 ,3725.87 ,4661840806.00 
2018/12/30,3865.95 ,3822.38 ,3901.91 ,3797.22 ,4770578575.00 
2018/12/29,3820.41 ,3932.49 ,3963.76 ,3820.41 ,4991655917.00 
2018/12/28,3923.92 ,3653.13 ,3956.14 ,3642.63 ,5631554348.00 
2018/12/27,3654.83 ,3854.69 ,3874.42 ,3645.45 ,5130222366.00 
2018/12/26,3857.30 ,3819.67 ,3893.36 ,3769.86 ,5326547918.00 
2018/12/25,3815.49 ,4081.03 ,4089.56 ,3760.02 ,6158207293.00 
2018/12/24,4078.60 ,4000.33 ,4271.79 ,4000.33 ,7240968501.00 
2018/12/23,3998.98 ,4020.99 ,4085.72 ,3976.41 ,6151275490.00 
2018/12/22,4014.18 ,3898.08 ,4014.18 ,3855.74 ,5605823233.00 
2018/12/21,3896.54 ,4133.70 ,4198.43 ,3850.95 ,7206015706.00 
2018/12/20,4134.44 ,3742.20 ,4191.23 ,3728.97 ,8927129279.00 
2018/12/19,3745.95 ,3706.82 ,3949.32 ,3687.23 ,6810689119.00 
2018/12/18,3696.06 ,3544.76 ,3701.35 ,3487.17 ,5911325473.00 
2018/12/17,3545.86 ,3253.12 ,3597.92 ,3253.12 ,5409247918.00 
2018/12/16,3252.84 ,3236.27 ,3305.75 ,3233.82 ,3744248994.00 
2018/12/15,3236.76 ,3244.00 ,3275.38 ,3191.30 ,3551763561.00 
2018/12/14,3242.48 ,3311.75 ,3329.56 ,3206.54 ,4372763663.00 
2018/12/13,3313.68 ,3487.88 ,3489.74 ,3298.13 ,4343372456.00 
2018/12/12,3486.95 ,3421.46 ,3534.23 ,3413.48 ,4139364829.00 
2018/12/11,3424.59 ,3497.55 ,3513.18 ,3392.25 ,4696765188.00 
2018/12/10,3502.66 ,3612.05 ,3647.33 ,3470.14 ,5020968740.00 
2018/12/9,3614.23 ,3473.23 ,3685.31 ,3469.09 ,4947372847.00 
2018/12/8,3476.11 ,3421.91 ,3506.04 ,3350.65 ,5305024497.00 
2018/12/7,3419.94 ,3512.59 ,3512.59 ,3280.23 ,6835615448.00 
2018/12/6,3521.10 ,3754.07 ,3874.97 ,3521.10 ,5878333109.00 
2018/12/5,3753.99 ,3958.89 ,3969.54 ,3753.99 ,5302481574.00 
2018/12/4,3956.89 ,3886.29 ,4075.63 ,3832.75 ,5028069239.00 
2018/12/3,3894.13 ,4147.32 ,4155.98 ,3840.45 ,5089570994.00 
2018/12/2,4139.88 ,4200.73 ,4301.52 ,4110.98 ,5262697895.00 
2018/12/1,4214.67 ,4024.46 ,4309.38 ,3969.71 ,5375314093.00 
2018/11/30,4017.27 ,4289.09 ,4322.98 ,3942.82 ,6048016717.00 
2018/11/29,4278.85 ,4269.00 ,4413.02 ,4145.77 ,6503347767.00 
2018/11/28,4257.42 ,3822.47 ,4385.90 ,3822.47 ,7280280000.00 
2018/11/27,3820.72 ,3765.95 ,3862.96 ,3661.01 ,5998720000.00 
2018/11/26,3779.13 ,4015.07 ,4107.14 ,3643.92 ,6476900000.00 
2018/11/25,4009.97 ,3880.78 ,4120.87 ,3585.06 ,6825640000.00 
2018/11/24,3880.76 ,4347.69 ,4413.09 ,3795.16 ,4679500000.00 
2018/11/23,4347.11 ,4360.70 ,4396.42 ,4195.68 ,4871490000.00 
2018/11/22,4365.94 ,4611.57 ,4629.64 ,4365.64 ,4569370000.00 
2018/11/21,4602.17 ,4465.54 ,4675.73 ,4343.98 ,6120120000.00 
2018/11/20,4451.87 ,4863.93 ,4951.61 ,4272.11 ,8428290000.00 
2018/11/19,4871.49 ,5620.78 ,5620.78 ,4842.91 ,7039560000.00 
2018/11/18,5623.54 ,5559.74 ,5653.61 ,5559.74 ,4159680000.00 
2018/11/17,5554.33 ,5578.58 ,5578.58 ,5519.56 ,4303150000.00 
2018/11/16,5575.55 ,5645.32 ,5657.02 ,5498.94 ,5279320000.00 
2018/11/15,5648.03 ,5736.15 ,5774.82 ,5358.38 ,7032140000.00 
2018/11/14,5738.35 ,6351.24 ,6371.55 ,5544.09 ,7398940000.00 
2018/11/13,6359.49 ,6373.19 ,6395.27 ,6342.67 ,4503800000.00 
2018/11/12,6371.27 ,6411.76 ,6434.21 ,6360.47 ,4295770000.00 
2018/11/11,6411.27 ,6413.63 ,6423.25 ,6350.17 ,3939060000.00 
2018/11/10,6409.22 ,6386.13 ,6437.28 ,6385.31 ,3705320000.00 
2018/11/9,6385.62 ,6442.60 ,6456.46 ,6373.37 ,4346820000.00 
2018/11/8,6453.72 ,6522.27 ,6536.92 ,6438.53 ,4665260000.00 
2018/11/7,6530.14 ,6468.50 ,6552.16 ,6468.31 ,4941260000.00 
2018/11/6,6461.01 ,6433.38 ,6463.55 ,6408.16 ,4700040000.00 
2018/11/5,6419.66 ,6363.62 ,6480.59 ,6363.62 ,4174800000.00 
2018/11/4,6376.13 ,6365.47 ,6388.63 ,6294.57 ,4390020000.00 
2018/11/3,6361.26 ,6387.24 ,6400.07 ,6342.37 ,3658640000.00 
2018/11/2,6388.44 ,6378.92 ,6396.86 ,6327.38 ,4234870000.00 
2018/11/1,6377.78 ,6318.14 ,6547.14 ,6311.83 ,3789400000.00 
2018/10/31,6317.61 ,6336.99 ,6349.16 ,6316.88 ,4191240000.00 
2018/10/30,6334.27 ,6337.04 ,6364.99 ,6310.14 ,3781100000.00 
2018/10/29,6332.63 ,6492.35 ,6503.60 ,6306.99 ,4199910000.00 
2018/10/28,6486.39 ,6482.66 ,6502.28 ,6447.91 ,3445190000.00 
2018/10/27,6480.38 ,6480.84 ,6507.41 ,6453.53 ,3393250000.00 
2018/10/26,6474.75 ,6468.44 ,6498.29 ,6449.61 ,3306050000.00 
2018/10/25,6476.29 ,6484.65 ,6504.65 ,6447.03 ,3230550000.00 
2018/10/24,6495.84 ,6478.89 ,6521.99 ,6468.86 ,3424670000.00 
2018/10/23,6475.74 ,6472.36 ,6506.01 ,6451.27 ,3716150000.00 
2018/10/22,6487.16 ,6486.05 ,6543.80 ,6462.98 ,3672860000.00 
2018/10/21,6482.35 ,6490.09 ,6556.38 ,6476.00 ,3253610000.00 
2018/10/20,6489.19 ,6460.92 ,6497.72 ,6449.00 ,3379130000.00 
2018/10/19,6465.41 ,6478.07 ,6493.68 ,6445.31 ,3578870000.00 
2018/10/18,6476.71 ,6542.33 ,6567.54 ,6450.04 ,3924080000.00 
2018/10/17,6544.43 ,6590.52 ,6601.21 ,6517.45 ,4088420000.00 
2018/10/16,6596.11 ,6601.41 ,6673.59 ,6571.37 ,4074800000.00 
2018/10/15,6596.54 ,6292.64 ,6965.06 ,6258.68 ,7370770000.00 
2018/10/14,6290.93 ,6288.49 ,6363.21 ,6280.15 ,3085320000.00 
2018/10/13,6285.99 ,6278.08 ,6308.51 ,6259.81 ,3064030000.00 
2018/10/12,6274.58 ,6239.25 ,6328.50 ,6236.47 ,3783500000.00 
2018/10/11,6256.24 ,6586.74 ,6586.74 ,6243.74 ,5181640000.00 
2018/10/10,6585.53 ,6640.29 ,6640.29 ,6538.96 ,3787650000.00 
2018/10/9,6642.64 ,6653.08 ,6661.41 ,6606.94 ,3580810000.00 
2018/10/8,6652.23 ,6600.19 ,6675.06 ,6576.04 ,3979460000.00 
2018/10/7,6602.95 ,6590.68 ,6641.49 ,6557.04 ,3306630000.00 
2018/10/6,6588.31 ,6622.45 ,6628.54 ,6577.80 ,3259740000.00 
2018/10/5,6622.48 ,6574.15 ,6623.62 ,6557.41 ,3671500000.00 
2018/10/4,6576.69 ,6497.91 ,6603.31 ,6497.91 ,3838410000.00 
2018/10/3,6502.59 ,6553.86 ,6571.46 ,6454.03 ,3887310000.00 
2018/10/2,6556.10 ,6593.24 ,6611.84 ,6537.90 ,3979260000.00 
2018/10/1,6589.62 ,6619.85 ,6653.30 ,6549.08 ,4000970000.00 
2018/9/30,6625.56 ,6604.71 ,6643.78 ,6566.54 ,4002280000.00 
2018/9/29,6601.96 ,6643.10 ,6643.10 ,6511.65 ,4363690000.00 
2018/9/28,6644.13 ,6678.75 ,6785.03 ,6598.32 ,5014430000.00 
2018/9/27,6676.75 ,6495.29 ,6712.10 ,6464.95 ,4606810000.00 
2018/9/26,6495.00 ,6452.79 ,6585.91 ,6397.89 ,4437300000.00 
2018/9/25,6446.47 ,6603.64 ,6603.64 ,6381.86 ,4726180000.00 
2018/9/24,6595.41 ,6704.77 ,6713.56 ,6580.90 ,4177310000.00 
2018/9/23,6710.63 ,6715.32 ,6766.15 ,6679.42 ,4197500000.00 
2018/9/22,6721.98 ,6735.05 ,6814.56 ,6616.80 ,4509660000.00 
2018/9/21,6734.95 ,6513.87 ,6794.33 ,6496.36 ,6531940000.00 
2018/9/20,6519.67 ,6398.85 ,6529.26 ,6395.95 ,4348110000.00 
2018/9/19,6398.54 ,6371.85 ,6448.46 ,6208.34 ,4431340000.00 
2018/9/18,6371.30 ,6280.91 ,6384.18 ,6265.71 ,4180090000.00 
2018/9/17,6281.20 ,6514.06 ,6540.21 ,6257.52 ,3910780000.00 
2018/9/16,6517.18 ,6536.68 ,6544.33 ,6460.10 ,3273730000.00 
2018/9/15,6543.20 ,6509.40 ,6561.72 ,6493.55 ,3216300000.00 
2018/9/14,6512.71 ,6515.41 ,6596.10 ,6456.17 ,4076220000.00 
2018/9/13,6517.31 ,6354.24 ,6535.41 ,6354.24 ,4210910000.00 
2018/9/12,6351.80 ,6317.01 ,6363.87 ,6265.09 ,4064230000.00 
2018/9/11,6321.20 ,6331.88 ,6398.92 ,6260.21 ,3849910000.00 
2018/9/10,6329.70 ,6301.57 ,6374.98 ,6292.76 ,3714100000.00 
2018/9/9,6300.86 ,6223.38 ,6446.26 ,6201.22 ,3671890000.00 
2018/9/8,6225.98 ,6460.17 ,6534.25 ,6197.52 ,3835060000.00 
2018/9/7,6467.07 ,6528.92 ,6555.29 ,6396.87 ,4264680000.00 
2018/9/6,6529.17 ,6755.14 ,6755.14 ,6404.72 ,5523470000.00 
2018/9/5,6792.83 ,7361.46 ,7388.43 ,6792.83 ,5800460000.00 
2018/9/4,7361.66 ,7263.00 ,7388.26 ,7255.44 ,4273640000.00 
2018/9/3,7260.06 ,7279.03 ,7317.94 ,7208.15 ,4087760000.00 
2018/9/2,7272.72 ,7189.58 ,7306.31 ,7132.16 ,4329540000.00 
2018/9/1,7193.25 ,7044.81 ,7242.29 ,7038.05 ,4116050000.00 
2018/8/31,7037.58 ,6973.97 ,7057.17 ,6920.16 ,4495650000.00 
2018/8/30,6978.23 ,7043.76 ,7072.69 ,6834.69 ,4463250000.00 
2018/8/29,7047.16 ,7091.71 ,7113.30 ,6970.82 ,4145880000.00 
2018/8/28,7096.28 ,6891.08 ,7109.56 ,6882.34 ,4659940000.00 
2018/8/27,6884.64 ,6710.80 ,6884.64 ,6689.71 ,4019000000.00 
2018/8/26,6707.26 ,6754.64 ,6774.75 ,6620.75 ,3295500000.00 
2018/8/25,6763.19 ,6719.95 ,6789.63 ,6700.96 ,3312600000.00 
2018/8/24,6719.96 ,6551.52 ,6719.96 ,6498.64 ,4097820000.00 
2018/8/23,6534.88 ,6371.34 ,6546.54 ,6371.34 ,3426180000.00 
2018/8/22,6376.71 ,6486.25 ,6816.79 ,6310.11 ,4668110000.00 
2018/8/21,6488.76 ,6301.07 ,6500.87 ,6298.24 ,3377180000.00 
2018/8/20,6308.53 ,6500.51 ,6536.92 ,6297.93 ,3665100000.00 
2018/8/19,6506.07 ,6422.57 ,6537.98 ,6361.55 ,3311170000.00 
2018/8/18,6423.76 ,6583.43 ,6617.35 ,6353.73 ,3984520000.00 
2018/8/17,6580.63 ,6340.91 ,6582.50 ,6324.97 ,4992990000.00 
2018/8/16,6334.73 ,6294.23 ,6473.50 ,6276.41 ,4328420000.00 
2018/8/15,6308.52 ,6221.42 ,6588.49 ,6221.42 ,4895450000.00 
2018/8/14,6199.71 ,6287.66 ,6287.94 ,5971.05 ,5301700000.00 
2018/8/13,6297.57 ,6341.36 ,6537.05 ,6225.72 ,4083980000.00 
2018/8/12,6322.69 ,6283.65 ,6409.85 ,6237.50 ,5665250000.00 
2018/8/11,6295.73 ,6185.79 ,6455.74 ,6109.03 ,4047850000.00 
2018/8/10,6184.71 ,6571.42 ,6591.26 ,6124.52 ,4528680000.00 
2018/8/9,6568.23 ,6305.56 ,6625.73 ,6249.07 ,4267040000.00 
2018/8/8,6305.80 ,6746.85 ,6746.85 ,6226.22 ,5064430000.00 
2018/8/7,6753.12 ,6958.32 ,7146.56 ,6748.24 ,4682800000.00 
2018/8/6,6951.80 ,7062.94 ,7166.55 ,6890.54 ,3925900000.00 
2018/8/5,7068.48 ,7031.08 ,7102.77 ,6940.70 ,3679110000.00 
2018/8/4,7032.85 ,7438.67 ,7497.49 ,6984.07 ,4268390000.00 
2018/8/3,7434.39 ,7562.14 ,7562.14 ,7328.65 ,4627150000.00 
2018/8/2,7567.15 ,7634.19 ,7712.77 ,7523.44 ,4214110000.00 
2018/8/1,7624.91 ,7769.04 ,7769.04 ,7504.95 ,4797620000.00 
2018/7/31,7780.44 ,8181.20 ,8181.53 ,7696.93 ,5287530000.00 
2018/7/30,8180.48 ,8221.58 ,8235.50 ,7917.50 ,5551400000.00 
2018/7/29,8218.46 ,8205.82 ,8272.26 ,8141.18 ,4107190016.00 
2018/7/28,8192.15 ,8169.06 ,8222.85 ,8110.77 ,3988750080.00 
2018/7/27,8165.01 ,7950.40 ,8262.66 ,7839.76 ,5195879936.00 
2018/7/26,7951.58 ,8176.85 ,8290.33 ,7878.71 ,4899089920.00 
2018/7/25,8181.39 ,8379.66 ,8416.87 ,8086.36 ,5845400064.00 
2018/7/24,8424.27 ,7716.51 ,8424.27 ,7705.50 ,7277689856.00 
2018/7/23,7711.11 ,7414.71 ,7771.50 ,7409.10 ,5132480000.00 
2018/7/22,7418.49 ,7417.80 ,7537.95 ,7383.82 ,3695460096.00 
