quoteID,quotation,speaker,qids,date,numOccurrences,probas,urls,phase
2020-01-29-088169,The historic Bodo pact is not only for the welfare of Bodos but meant for the development and welfare of the various communities residing in the BTC region.,Hagrama Mohilary,['Q5638808'],2020-01-29 18:37:36,1,"[['Hagrama Mohilary', '0.8484'], ['None', '0.1516']]",['http://telegraphindia.com/states/north-east/emotional-return-for-ndfb-leaders/cid/1740603'],E
2020-04-07-050213,"The only way to break the back of inflation is essentially to create some quasi form of a gold standard, but it'll be almost impossible to do that between governments and central banks. They'll never agree on an instrument and they'll never agree on an exchange [ rate ]. But then, bottoms up, people could decide to do it [ with Bitcoin ].",Chamath Palihapitiya,['Q16734050'],2020-04-07 19:50:00,1,"[['Chamath Palihapitiya', '0.8244'], ['None', '0.1756']]",['https://cointelegraph.com/news/former-facebook-exec-btcs-price-is-either-going-to-zero-or-seven-figures'],E
2020-04-08-071884,"when the world comes back, it will be Bitcoin, not banks and governments that save the day.",Tim Draper,['Q7807093'],2020-04-08 13:42:01,2,"[['Tim Draper', '0.8915'], ['None', '0.1085']]","['http://www.finextra.com/blogposting/18638/covid-19-outbreak-and-crypto-market', 'https://www.finextra.com/blogposting/18638/covid-19-outbreak-and-crypto-market?utm_medium=rssfinextra&utm_source=finextrafeed']",E
2020-01-07-007756,Bcash bad. BTC good.,None,[],2020-01-07 04:55:39,1,"[['None', '0.9476'], ['Sergey Nazarov', '0.0524']]",['https://news.bitcoin.com/the-top-50-crypto-memes-of-all-time/'],E
2020-01-21-021020,"hasn't become a mainstream payment option. It doesn't meet many of the criteria that we would normally attach to money -- [ as ] a stable store of value, it hasn't proved to be that. [ As a ] unit of account, people don't post their prices in bitcoin, even [ at ] bitcoin conferences. As a means of payment, it is possible for person-to-person transactions, but it is not something that people are using in day-to-day transactions.",Anthony Richards,['Q21457894'],2020-01-21 01:00:20,2,"[['Anthony Richards', '0.8922'], ['None', '0.1078']]","['https://www.pymnts.com/cryptocurrency/2020/australia-digital-coin-target-wholesale-payments/', 'https://www.pymnts.com/cryptocurrency/2020/why-australias-digital-coin-efforts-target-wholesale-not-retail-payments/']",E
2020-02-04-061063,"Naturally, runaway money-printing isn't good, yet fixed money supply is just as dangerous, and both invariably lead to instability. Bitcoin has and will continue to have the same issue -- it will have a fixed supply in the future. AI-driven stablecoins are one way to overcome this problem.",None,[],2020-02-04 10:45:15,1,"[['None', '0.8443'], ['Lars Holst', '0.1557']]",['https://techcentral.co.za/why-crypto-money-should-terrify-governments/95654/'],E
2020-02-05-083360,"The coronavirus outbreak timespan overlaps with bitcoin's halving event. The dual factors are apparently affecting the maintenance of mining equipment as well as the delivery of new miners,",Wang Xin,"['Q11572880', 'Q175798', 'Q22099663', 'Q299913', 'Q30125840', 'Q30327674', 'Q42940399', 'Q45429192', 'Q45431959', 'Q45432719', 'Q45433140', 'Q45436974', 'Q45438434', 'Q45438507', 'Q45439277', 'Q45445455', 'Q45447856', 'Q45451064', 'Q45456334', 'Q45456720', 'Q45457732', 'Q45458805', 'Q45471190', 'Q45471237', 'Q45472677', 'Q45473768', 'Q45473830', 'Q45478913', 'Q45481428', 'Q45484656', 'Q45485106', 'Q45491492', 'Q45494512', 'Q45496749', 'Q45500816', 'Q45501889', 'Q45513100', 'Q45522708', 'Q45525080', 'Q45525456', 'Q45535370', 'Q45539679', 'Q45539744', 'Q45539805', 'Q45539870', 'Q45542471', 'Q45543433', 'Q45547367', 'Q45549203', 'Q45551469', 'Q45553642', 'Q45556200', 'Q45557143', 'Q45561544', 'Q45567161', 'Q45577866', 'Q45578890', 'Q45581281', 'Q45582604', 'Q45589601', 'Q45610272', 'Q45617294', 'Q45618145', 'Q45621021', 'Q45625863', 'Q45626817', 'Q45627922', 'Q45629389', 'Q45631189', 'Q45639276', 'Q45639717', 'Q45641388', 'Q45644845', 'Q45645995', 'Q45649583', 'Q45650779', 'Q45658909', 'Q45669261', 'Q45670902', 'Q45678428', 'Q45678933', 'Q45697301', 'Q47156756', 'Q52740066', 'Q8260286']",2020-02-05 19:10:13,1,"[['Wang Xin', '0.7854'], ['None', '0.2146']]",['http://www.coindesk.com/how-the-long-tail-of-the-coronavirus-might-slow-bitcoins-hash-power-growth'],E
2020-02-28-065040,the next generation of bitcoin.,None,[],2020-02-28 00:15:54,3,"[['None', '0.5156'], ['Steven Seagal', '0.4766'], ['Warren Buffett', '0.0078']]",['https://news.bitcoin.com/steven-seagal-bitcoin/'],E
2020-02-12-011210,"bitcoin at $27,000.",Tom Lee,"['Q16233960', 'Q29425405', 'Q7816555']",2020-02-12 05:00:00,1,"[['Tom Lee', '0.9236'], ['None', '0.0764']]",['https://www.livetradingnews.com/bitcoin-usd-btc-btcx-hitting-a-fresh-2020-high-166306.html'],E
2020-03-20-013455,"Dump then moon. We are undergoing flight to safety right now, BTC is looking for its bottom. But know that once the bottom is in there are strong bullish pressures ahead. It's this economic environment in the years ahead that Bitcoin was built for.",None,[],2020-03-20 20:36:00,1,"[['None', '0.9182'], ['Mark Karpeles', '0.0818']]",['https://cointelegraph.com/news/crypto-hedge-fund-goes-belly-up-after-bitcoin-price-drop-to-38k'],E
2020-01-29-082878,That spike is because of the Bitcoin halvening.,Nick Rose,"['Q1877119', 'Q24663897', 'Q30530357', 'Q48893103']",2020-01-29 13:53:03,1,"[['Nick Rose', '0.9267'], ['None', '0.0733']]",['https://www.vanityfair.com/news/2020/01/is-bitcoin-gold-rush-20-just-around-the-corner'],E
2020-03-02-053818,The City of Erlanger is happy to host this free regional event in conjunction with Northern Kentucky Tri-ED and the Kentucky Cabinet for Economic Development to help more companies take advantage of the KSBTC.,David Hahn,"['Q1174645', 'Q16090049', 'Q2605292', 'Q5234605', 'Q5234607']",2020-03-02 18:42:52,1,"[['David Hahn', '0.8306'], ['None', '0.1694']]",['https://www.lanereport.com/122410/2020/03/northern-kentucky-tri-ed-2/'],E
2020-02-27-097845,"You know bonds have an interest coupon, stocks have earnings and dividends, [ and ] gold has nothing. There is nothing to support bitcoin, except the hope you will sell it to someone for more than you paid for it.",Warren Buffett,['Q47213'],2020-02-27 00:00:00,1,"[['Warren Buffett', '0.6474'], ['None', '0.3526']]",['http://www.foxbusiness.com/lifestyle/how-does-bitcoin-work'],E
2020-02-14-085254,"The note on which 2020 started, latest being the coronavirus threat, markets were vary that this can negatively affect the bitcoin mining and hence prices may slump. On the contrary, prices have seen 30 per cent increase in the last few months. This strongly demonstrates the safe haven status that this asset class is achieving. Prices shot past $10,000 resistance level and are now comfortably sitting above this level.",Arshad Khan,"['Q2006039', 'Q41761323', 'Q4796511', 'Q48356391']",2020-02-14 00:00:00,1,"[['Arshad Khan', '0.8978'], ['None', '0.1022']]",['https://www.zawya.com/mena/en/story/Is_bitcoin_here_to_stay-SNG_167332832/'],E
2020-03-10-010924,"continuous, endless, forever -- just like Bitcoin.",None,[],2020-03-10 12:00:57,1,"[['None', '0.7142'], ['Phil Wilson', '0.2858']]",['https://bitcoinmagazine.com/articles/the-history-and-symbolism-behind-bitcoins-logo'],E
2020-03-12-004479,"And that's it. The very-long-term Bitcoin trendline is gone, finished, kaput,",Glen Goodman,['Q22277985'],2020-03-12 15:38:27,1,"[['Glen Goodman', '0.855'], ['None', '0.145']]",['http://europe.newsweek.com/bitcoin-price-value-plunges-coronavirus-covid19-financial-markets-spooked-1491955'],E
2020-03-12-035400,"Institutional investors are dropping out of Bitcoin. That's good. Crypto needs more users, not more speculators. Mass utilization is accelerated by the economic crash. But Crypto needs more easy-to-use & secure apps allowing users to pay for real things in real-time at low fees,",Kim Dotcom,['Q60543'],2020-03-12 23:55:03,1,"[['Kim Dotcom', '0.8422'], ['None', '0.1578']]",['https://news.bitcoin.com/gold-bitcoin-markets-tested/'],E
2020-01-02-014299,"Gold mining is a waste, but that waste is far less than the utility of having gold available as a medium of exchange. I think the case will be the same for Bitcoin. The utility of the exchanges made possible by Bitcoin will far exceed the cost of electricity used.",Nick Szabo,['Q15410426'],2020-01-02 13:50:44,1,"[['Nick Szabo', '0.5639'], ['None', '0.4361']]",['https://news.bitcoin.com/why-nick-szabo-probably-isnt-satoshi/'],E
2020-02-05-059846,"Like Visa is the payment network that facilitates a lot of the ways currency moves around the world, this is like the service the Lightning Network provides for bitcoin.",Brian Murray,"['Q21461031', 'Q42757346', 'Q4964852', 'Q4964854', 'Q4964855']",2020-02-05 15:00:00,1,"[['Brian Murray', '0.7784'], ['None', '0.1844'], ['Jack Dorsey', '0.0213'], ['David Sacks', '0.0089'], ['Charlie Lee', '0.007']]",['http://www.coindesk.com/lightning-labs-raises-10m-series-a-to-be-the-visa-of-bitcoin'],E
2020-03-19-023092,"I cannot express how bullish I am on bitcoin. We are at risk of losing the entire system right now. I know they will find a way to save it but all trust is lost,",None,[],2020-03-19 12:22:22,1,"[['None', '0.8934'], ['fund manager', '0.1066']]",['https://www.newsbtc.com/2020/03/19/bitcoin-risks-tanking-to-13-month-low-even-as-top-analysts-remain-bullish/'],E
2020-03-24-006378,"As the country's largest exchange, we are in a position to drive national crypto adoption forward responsibly. This successful investment round will go a long way in funding our vision of accelerating India's growth into a US$ 5 trillion economy. With a slew of exciting projects in the pipeline, the closure of our Series A is the first step in a new chapter in the CoinDCX story as we continue to drive the mass adoption of crypto assets in India.",Sumit Gupta,"['Q39063420', 'Q55094106']",2020-03-24 05:21:00,2,"[['Sumit Gupta', '0.8797'], ['None', '0.1204']]","['https://cointelegraph.com/news/indian-crypto-exchange-coindcx-raises-3-million-in-series-a-round', 'https://www.finextra.com/pressarticle/81912/indian-crypto-exchange-coindcx-closes-3-million-series-a']",E
2020-01-30-011317,"Bodos are very hardworking and brave. I welcome all the members of Bodo militant groups to the mainstream society and urge them to work for all-round development of BTC and Assam. Development of the Bodos is the development of Assam,",Sarbananda Sonowal,['Q7423486'],2020-01-30 09:52:08,1,"[['Sarbananda Sonowal', '0.8388'], ['None', '0.0962'], ['Amit Shah', '0.065']]",['http://indiatoday.intoday.in/india/story/1615-ndfb-cadres-lay-down-arms-surrender-ceremony-guwahati-deposit-178-weapons-1641639-2020-01-30'],E
2020-01-01-017279,"In November we acquired Delta, the crypto portfolio tracker app, which will help investors make better decisions around their crypto assets by providing tools such as portfolio tracking and pricing data.",Yoni Assia,['Q33100715'],2020-01-01 04:05:35,1,"[['Yoni Assia', '0.8522'], ['None', '0.1478']]",['https://news.bitcoin.com/etoro-ceo-yoni-assia-on-reaching-12-million-users-and-why-cryptos-are-a-gateway-to-stocks/'],E
2020-02-16-040455,"The new accord merely changes the name of BTC to Bodoland Territorial Region (BTR) and gives us nothing. We cannot just accept this accord, we will not even use BTR as part of our vocabulary,",Hagrama Mohilary,['Q5638808'],2020-02-16 13:55:04,1,"[['Hagrama Mohilary', '0.9326'], ['None', '0.0674']]",['https://www.thehindu.com/news/national/other-states/accord-drives-divide-in-assams-bodo-domain/article30835925.ece'],E
2020-01-27-053119,"NDFB factions coming to mainstream is welcome. I assure them that all promises made in the agreement will be fulfilled in due course. There would be an increase in the BTC area and rights. The integrity of culture, language and identity of Bodo people will be maintained. A committee is being formed for development of the tribal people and regions. There will be financial restructuring of BTC and all those who have died in the Bodo movement will get Rs 5 lakh compensation each,",Amit Shah,"['Q19946588', 'Q4746875', 'Q4746876']",2020-01-27 23:49:53,1,"[['Amit Shah', '0.7136'], ['None', '0.2259'], ['Sarbananda Sonowal', '0.0605']]",['https://indianexpress.com/article/india/centre-assam-pactbodo-outfits-permanent-solution-6238615/'],E
2020-04-11-016258,"It's gold, silver, and bitcoin. The reason is your off the central banking system.",Robert Kiyosaki,['Q311147'],2020-04-11 00:00:00,2,"[['Robert Kiyosaki', '0.8814'], ['None', '0.1186']]","['http://nordic.businessinsider.com/coronavirus-market-crash-outlook-advice-recommendations-bonds-buybacks-robert-kiyosaki-2020-4', 'http://www.businessinsider.com/coronavirus-market-crash-outlook-advice-recommendations-bonds-buybacks-robert-kiyosaki-2020-4']",E
2020-02-10-024883,How Witches and Occultists Can Use Bitcoin and Altcoins for Privacy and Anti-Discrimination.,None,[],2020-02-10 10:00:00,1,"[['None', '0.8352'], ['Sarah Jamie Lewis', '0.1648']]",['http://www.coindesk.com/why-cypherpunk-witches-love-bitcoin'],E
2020-03-20-058720,"The actual time that Bitkan was created was back in December 2012. At that time, most of the major exchanges for bitcoin geek players in China were all from abroad, hence Chinese bitcoin community users need some market alerts tools to facilitate price monitoring.",Liu Yang,"['Q16239795', 'Q18411179', 'Q19665052', 'Q235266', 'Q25395431', 'Q26775235', 'Q27830875', 'Q29602860', 'Q45425333', 'Q45451773', 'Q45516306', 'Q45553999', 'Q45665484', 'Q45672057', 'Q47155693', 'Q57008079', 'Q8259865', 'Q9111389']",2020-03-20 11:25:49,1,"[['Liu Yang', '0.5882'], ['None', '0.4118']]",['https://news.bitcoin.com/chinas-changing-perception-of-bitcoin-bitkan/'],E
2020-01-13-000965,"A few hours passed and the #BitcoinIsSafe, #WasabiIsSafe initiative was born. My idea is that the best and most effective solution is to start a false positive reporting campaign and tell users to report Bitcoin and Wasabi Wallet as a false positive to their antivirus.",None,[],2020-01-13 14:38:38,1,"[['None', '0.4606'], ['Adam Ficsor', '0.4434'], ['Gregory Maxwell', '0.096']]",['https://bitcoinmagazine.com/articles/wasabi-wallet-launches-bitcoinissafe-campaign-to-counter-erroneous-antivirus-detections'],E
2020-01-10-015296,"Dorsey has been a major investor in the Bitcoin micropayments solution Lightning Network,",Jack Dorsey,['Q335552'],2020-01-10 00:00:00,15,"[['Jack Dorsey', '0.5661'], ['None', '0.4247'], ['Satya Nadella', '0.0092']]","['http://www.canindia.com/twitter-planning-bitcoin-payments-as-tips-on-its-platform/', 'https://www.livetradingnews.com/twitter-inc-nysetwtr-planning-bitcoin-payments-as-tips-on-its-platform-163853.html', 'https://www.prokerala.com/news/articles/a996931.html', 'http://daijiworld.com/news/newsDisplay.aspx?newsID=663172', 'https://www.freepressjournal.in/technology/twitter-planning-bitcoin-payments-as-tips-on-its-platform', 'http://timesnow.tv/technology-science/article/twitter-planning-bitcoin-payments-as-tips-on-its-platform/539782', 'https://www.livemint.com/technology/tech-news/twitter-planning-bitcoin-payments-as-tips-on-its-platform-sources-11578981161069.html', 'https://www.businessinsider.in/tech/apps/news/twitters-mulling-over-making-bitcoin-its-go-to-currency-for-users/articleshow/73240954.cms?src=hp_latest', 'https://www.businessinsider.in/tech/apps/news/twitters-mulling-over-making-bitcoin-its-go-to-currency-for-users/articleshow/73240954.cms?src=hp_nav', 'https://www.businessinsider.in/tech/apps/news/twitters-mulling-over-making-bitcoin-its-go-to-currency-for-users/articleshow/73240954.cms?src=hp_tech', 'https://www.news18.com/news/tech/twitter-may-one-day-let-you-send-money-to-your-contacts-but-only-in-bitcoin-2458015.html', 'https://www.newsgram.com/twitter-planning-bitcoin-payments-tips-platform/#respond', 'https://gadgets.ndtv.com/social-networking/news/twitter-planning-bitcoin-payments-as-tips-on-its-platform-report-2163984', 'https://www.orissapost.com/twitter-mulls-bitcoin-payments-as-tips-on-its-platform/', 'https://www.sify.com/finance/twitter-planning-bitcoin-payments-as-tips-on-its-platform-news-features-ubok8laicabbg.html']",E
2020-01-04-008557,Gold is being bought by investors as a safe haven. Bitcoin is being bought by speculators betting that investors will buy it as a safe haven.,Peter Schiff,"['Q1560227', 'Q512741']",2020-01-04 00:00:00,1,"[['Peter Schiff', '0.8916'], ['None', '0.1052'], ['Qasem Soleimani', '0.0032']]",['https://www.forbes.com/sites/billybambrough/2020/01/04/no-bitcoin-isnt-going-for-anywhere-near-24000-in-iran-heres-why/'],E
2020-03-15-000994,"Africa illustrates one of the largest demands and instrumental use cases for cryptocurrency, notably for financial access. According to the World Bank, approximately 66 percent of sub-saharan Africans are listed as unbanked. So instead of trying to bank the unbanked, let's try and Bitcoin the un-Bitcoined.",Changpeng Zhao,['Q52714313'],2020-03-15 19:08:59,1,"[['Changpeng Zhao', '0.9367'], ['None', '0.0633']]",['https://www.crowdfundinsider.com/2020/03/158793-binance-to-offer-crypto-to-fiat-gateways-in-south-africa-will-donate-1-million-to-support-blockchain-focused-education-programs/'],E
2020-03-15-014566,"If any institutional money ever actually went into #Bitcoin it's about to come out, never to return. Bitcoin has finally proven conclusively that it's neither a store of value, a safe haven, nor a non-correlated asset. The Bitcoin chain letter has finally run out of links!",Peter Schiff,"['Q1560227', 'Q512741']",2020-03-15 14:00:00,1,"[['Peter Schiff', '0.9408'], ['None', '0.0592']]",['https://cointelegraph.com/news/3-reasons-last-weeks-epic-bitcoin-price-crash-has-a-silver-lining'],E
2020-02-19-071002,"tBTC just launched on testnet. As it approaches mainnet, the hedge between our gardens is cut. Their garden becomes our garden. It's time to start looking after each other.",Eric Wall,['Q5387695'],2020-02-19 19:50:07,1,"[['Eric Wall', '0.7959'], ['None', '0.2041']]",['https://news.bitcoin.com/defi-bitcoin-collateral-noncustodial-btc-ethereum/'],E
2020-02-18-014271,"Cryptocurrencies have become an asset class worth hundreds of billions of dollars, yet regulatory oversight remains fragmented and undeveloped. For all the promise of the blockchain, Bitcoin and initial coin offerings, there's also plenty of hype, fraud and criminal activity. Mike will work with regulators to provide clearer rules of the game by: Clarifying responsibility for overseeing cryptocurrencies. Providing a framework for initial coin offerings, by defining when tokens are and are not securities. Protecting consumers from cryptocurrency-related fraud. Clarifying how investments in cryptocurrencies will be taxed. Defining capital and other requirements for financial institutions holding cryptocurrencies.",Mike Bloomberg,['Q607'],2020-02-18 20:04:00,2,"[['Mike Bloomberg', '0.4831'], ['None', '0.3544'], ['Andrew Yang', '0.1625']]","['https://cointelegraph.com/news/is-bloomberg-looking-to-take-yangs-spot-as-the-crypto-friendly-candidate', 'https://www.crowdfundinsider.com/2020/02/157620-mike-bloombergs-presidential-platform-includes-crypto-and-fintech-sandbox/']",E
2020-01-27-017287,"For bitcoin to become a widely used global currency -- one that can't be stopped, tampered with, or rigged in anyone's favor -- improvements to bitcoin's [ user experience ], security, privacy, and scaling are required,",Jack Dorsey,['Q335552'],2020-01-27 19:37:36,1,"[['Jack Dorsey', '0.787'], ['None', '0.213']]",['http://atimes.com/2020/01/article/twitter-boss-aims-to-accelerate-bitcoin-adoption/'],E
2020-01-01-028339,"So between Omni and Veriblock, the OP_Return usage on BTC is pretty insignificant -- Still, the Segwit usage and the OP_Return usage climbs to new record highs,",None,[],2020-01-01 01:05:07,1,"[['None', '0.912'], ['John Carvalho', '0.088']]",['https://news.bitcoin.com/veriblock-captured-close-to-60-of-btcs-op-return-transactions-in-2019/'],E
2020-01-29-062149,"Lol, I wonder if you just flip-flopping because you are making a run at politics You know as well as I know that if bitcoin fail the whole ecosystem will too and altcoins will become the domain extension (not. com but the useless rest).",None,[],2020-01-29 08:47:07,1,"[['None', '0.728'], ['John McAfee', '0.272']]",['https://www.forexcrunch.com/john-mcafee-slams-on-bitcoin-calling-it-old-clunky-with-no-security/'],E
2020-04-09-012299,"Everyone knows the shift is upon us, that is why central bankers and politicians will throw all of their tools at this problem. And I will reiterate, that is inflationary because more fiat money will chase a flat to declining supply of real goods and labour. There are only two things to own during the transition to whatever the new system is and that is gold and bitcoin.",None,[],2020-04-09 13:38:52,3,"[['None', '0.7278'], ['Mark Cuban', '0.2722']]","['https://www.newsbtc.com/2020/04/09/bitcoin-will-erupt-to-20000-by-year-end-why-bitmex-ceo-doubled-down/', 'https://www.newsbtc.com/2020/04/12/heres-what-this-strong-sell-signal-means-for-the-crypto-market/?utm_source=rss&utm_medium=rss&utm_campaign=heres-what-this-strong-sell-signal-means-for-the-crypto-market', 'https://www.newsbtc.com/2020/04/16/this-one-financial-trend-will-make-bitcoin-succeed-billionaire/']",E
2020-01-05-007797,"For 2020, I'd like to see perception of crypto assets return back to a balanced state. I'd like to see the quality projects start to be differentiated more clearly from the garbage projects.",Alex Mashinsky,['Q51858249'],2020-01-05 23:47:00,1,"[['Alex Mashinsky', '0.5167'], ['Erik Voorhees', '0.3443'], ['None', '0.139']]",['https://cointelegraph.com/news/telegram-attacks-sec-bitmain-chaos-btc-easily-50k-hodlers-digest-dec-30jan-5'],E
2020-04-09-075881,"Yeah, it looks like miners have left BCH for other chains. Miners are profit seeking, and so even if miners are committed to BCH, it makes more sense in this case to mine BTC and then trade it for BCH.",None,[],2020-04-09 18:12:00,1,"[['None', '0.8843'], ['Chun Wang', '0.1157']]",['https://cointelegraph.com/news/bitcoin-cash-halving-results-in-miner-exodus-and-profitability-decline'],E
2020-02-01-018712,"I read up about Bitcoin, invested a small amount, and waited. Three days later, I'd made a profit of £ 200",John Lawrence,"['Q16240245', 'Q17489282', 'Q43133138', 'Q59562476', 'Q6244178', 'Q6244180', 'Q6244183']",2020-02-01 07:00:00,1,"[['John Lawrence', '0.7386'], ['None', '0.1979'], ['Conor McNicholas', '0.0635']]",['http://www.telegraph.co.uk/family/life/traditional-saturday-job-dead-meet-teenagers-finding-innovative/'],E
2020-04-05-003148,"BTC does offer an alternative store of value, and there is no question about that. The issue is: How good is it? It all depends upon when you buy and when you sell, and so there remains a huge element of luck.",Max Keiser,['Q983539'],2020-04-05 21:00:00,1,"[['Max Keiser', '0.6803'], ['Kevin Dowd', '0.2542'], ['None', '0.0655']]",['https://cointelegraph.com/news/bitcoin-threat-coinmarketcap-bought-trump-hint-apple-rumor-hodlers-digest-march-30april-5'],E
2020-03-12-076731,Trying to connect MSM `news' with the bitcoin price is a fool's errand.,Brian Armstrong,['Q26912665'],2020-03-12 15:27:29,1,"[['Brian Armstrong', '0.6206'], ['None', '0.3794']]",['https://news.bitcoin.com/market-update-bitcoin-price-crypto-cap-loses-50b/'],E
2020-02-07-107947,"We have utilized technologies like Communication Based Train Controls (CBTC), regenerative rolling stocks, etc. in building this project. Our endeavour is to provide world class metro rail services in Hyderabad,",None,[],2020-02-07 22:41:00,1,"[['None', '0.84'], ['Chandrasekhar Rao', '0.0829'], ['Mahmood Ali', '0.0771']]",['https://timesofindia.indiatimes.com/city/hyderabad/long-wait-over-jbs-mgbs-metro-opens-phase-1-project-on-tracks/articleshow/74016412.cms'],E
2020-03-15-004095,"Bitcoin is freedom. Wall Street is debt slavery,",Jeffrey Wernick,['Q6176351'],2020-03-15 06:00:00,1,"[['Jeffrey Wernick', '0.878'], ['None', '0.122']]",['https://cointelegraph.com/news/jeffrey-wernick-on-cointelegraph-china-focus'],E
2020-03-12-076121,"Today I made an Instagram post telling my followers to buy the [ bitcoin ] dip, and then hold.",Michelle Phan,['Q384960'],2020-03-12 21:05:07,1,"[['Michelle Phan', '0.9024'], ['None', '0.0976']]",['http://www.coindesk.com/makeup-mogul-michelle-phans-coronavirus-strategy-is-educate-and-hodl-bitcoin'],E
2020-01-14-020105,"Gold rose and stocks fell initially, but traders soon relaxed, so stocks recovered and gold fell. Bitcoin stayed high because its rise is not Iran-related.",Glen Goodman,['Q22277985'],2020-01-14 12:46:06,1,"[['Glen Goodman', '0.8866'], ['None', '0.111'], ['Qasem Soleimani', '0.0024']]",['http://www.independent.co.uk/life-style/gadgets-and-tech/news/bitcoin-price-latest-digital-gold-cryptocurrency-iran-china-a9282656.html'],E
2020-02-07-043038,"If you think of the Visa network as this payment layer for, say, when people are transacting with dollars, Lightning is doing that for Bitcoin,",Elizabeth Stark,['Q57834595'],2020-02-07 09:41:00,1,"[['Elizabeth Stark', '0.9526'], ['None', '0.0474']]",['https://cointelegraph.com/news/twitter-square-stock-20-price-surge-boosts-bitcoin-lightning-network'],E
2020-03-26-020889,"I deal with a lot of Asians as part of my work and I've heard more cases about people using bitcoin to buy jewelry for example. In the past, they would just trade gold or other jewelry, but now it's bitcoin.",None,[],2020-03-26 14:51:59,1,"[['None', '0.918'], ['Kim Chi', '0.082']]",['http://nwasianweekly.com/2020/03/bitcoin-gets-its-first-real-test-in-a-crisis-scenario/?utm_source=rss&utm_medium=rss&utm_campaign=bitcoin-gets-its-first-real-test-in-a-crisis-scenario'],E
2020-02-10-060171,"Our only appeal to them is that whatever they do, they should keep in mind the interests of all communities living in BTC. We will not create any hurdles for them and they should also not create any for us,",Pramila Rani Brahma,['Q24568986'],2020-02-10 11:31:50,1,"[['Pramila Rani Brahma', '0.78'], ['Hagrama Mohilary', '0.1882'], ['None', '0.0318']]",['https://www.newindianexpress.com/nation/2020/feb/10/after-peace-accord-assams-ex-bodo-rebels-likely-to-float-a-political-party-2101548.html'],E
2020-03-13-084469,"When conversations started last year about radically changing the livery for 2020, we all felt a fresh new look would be a really positive move for our partners and fans -- it's created a real buzz ahead of an exciting new BTCC season! The BMW 3 Series is a stunning car and this new image reflects that perfectly,",Colin Turkington,['Q968945'],2020-03-13 09:52:53,1,"[['Colin Turkington', '0.9216'], ['None', '0.0784']]",['https://www.thecheckeredflag.co.uk/2020/03/team-bmw-reveal-return-to-black-livery-for-2020-season/'],E
2020-03-18-012614,Cybercriminals have also impersonated the U.S. Center for Disease Control-CDC - [ by ] creating domain names similar to the CDC's web address to request passwords and even bitcoin donations to fund a fake vaccine.,None,[],2020-03-18 18:07:07,1,"[['None', '0.8606'], ['William Barr', '0.1394']]",['https://www.bankinfosecurity.com/9-cybersecurity-takeaways-as-covid-19-outbreak-grows-a-13968'],E
2020-03-23-077714,"We thought we could do even better than [ BTC ],",Anthony Tyson,['Q574069'],2020-03-23 15:00:00,1,"[['Anthony Tyson', '0.9194'], ['None', '0.0806']]",['https://www.airspacemag.com/space/universe-movie-180974463/'],E
2020-03-10-007760,bitcoin is our savior.,Max Keiser,['Q983539'],2020-03-10 14:49:07,1,"[['Max Keiser', '0.9506'], ['None', '0.0494']]",['https://www.rt.com/business/482753-bitcoin-savior-financial-crisis/'],E
2020-01-28-060790,"Now is the time to unfollow people who predicted btc to 5000 in the last couple months, and btc to 1000 a year ago.",Changpeng Zhao,['Q52714313'],2020-01-28 09:29:00,1,"[['Changpeng Zhao', '0.9285'], ['None', '0.0692'], ['Peter Brandt', '0.0023']]",['https://cointelegraph.com/news/tone-vays-bitcoin-must-hold-9k-for-2-3-days-to-secure-bull-market'],E
2020-01-09-010271,"Bitcoin's price dropped down to $8,100 (from $8,300 - $8,400 range) right as President Trump announced at 11 am ET that the U.S. will not escalate the conflict with Iran,",None,[],2020-01-09 11:00:03,1,"[['None', '0.9386'], ['President Trump', '0.0614']]",['http://www.coindesk.com/bitcoins-bull-bias-intact-despite-6-price-pullback'],E
2020-01-04-016485,"If BTC does not hit $28,000 by the end of next year... I am happy to donate $20,000 to [ freeross.org ]... if it does hit $28,000 and I win the bet... I am sure I will send them something as well,",None,[],2020-01-04 17:05:42,1,"[['None', '0.7061'], ['Vinny Lingham', '0.2939']]",['https://news.bitcoin.com/ross-ulbricht-supporters-auction-collectibles-after-btc-price-wager-goes-sour/'],E
2020-01-03-044349,"Not only in the tribal belt, we cannot support any illegal settlement across the state. If my party comes to power in the BTAD, we will provide land deeds to all the genuine settlers of BTC, irrespective of caste and community.",Naba Kumar Sarania,['Q16901184'],2020-01-03 20:41:04,1,"[['Naba Kumar Sarania', '0.8809'], ['None', '0.1191']]",['http://telegraphindia.com/states/north-east/naba-kumar-sarania-plea-on-tribal-belt-settlers/cid/1732738'],E
2020-01-20-007633,Bitcoin will soft-fork this year. It will be one of the most innovative additions to L1 thus far: bip-schnorr + bip-taproot + bip-tapscript. These are powerful foundational technologies that will bring novel smart contracts to Bitcoin's base layer. 2020 will be good.,None,[],2020-01-20 12:39:07,1,"[['None', '0.8697'], ['Gregory Maxwell', '0.1303']]",['http://www.ibtimes.com/bitcoin-soft-fork-2020-could-push-price-over-10000-2905661'],E
